age,Dept,location,education,recruitment_type,job_level,rating,onsite,awards,Certification,Salary,Age in Company,Hike,Weight,satisfied
31.93,2,1,1,3,4,4,0,10,1,82034,10.76,28,53,0
45.63,2,1,1,2,1,3,0,1,0,134412,5.56,27,57,0
36.42,3,1,2,3,2,1,1,4,1,176020,5.27,0,53,1
28.8,2,2,2,3,2,2,1,11,1,84975,2.7,19,64,0
32.94,2,1,2,1,2,2,1,2,0,126770,6.48,0,58,0
42.33,3,2,1,2,2,2,0,3,0,125399,4.38,16,57,0
51.33,3,1,1,2,1,3,0,6,1,187471,22.12,23,51,0
57.39,2,1,2,3,2,3,1,9,0,137379,34.9,18,71,0
41.72,2,1,1,4,2,1,0,12,1,69285,3.64,20,55,0
29.71,1,2,2,1,1,4,1,4,1,198676,8.27,8,55,1
49.39,2,1,2,1,3,3,1,11,1,145183,23.7,21,54,0
30.63,3,1,2,1,1,2,1,7,0,91627,6.03,22,59,1
28.99,3,2,1,2,1,1,0,7,0,124393,5.07,28,42,1
56.35,2,1,2,1,1,3,1,10,1,159796,7.76,26,80,1
38.82,5,2,1,4,3,3,0,3,0,82484,9.38,1,57,1
22.41,1,2,1,4,1,4,0,5,1,57728,0.23,13,50,1
35.57,1,1,1,2,4,1,0,6,1,132066,4.08,16,49,1
21.53,3,1,1,2,3,4,0,6,1,138849,0.14,28,56,1
49.14,1,1,2,1,4,4,1,8,0,179114,0.92,19,85,1
25.55,3,1,1,1,1,3,0,9,0,186475,2.84,24,54,0
35.84,5,1,2,1,1,3,1,12,1,129929,8.65,15,53,0
45.74,2,2,1,2,2,4,0,10,1,152955,7.82,3,55,1
33.72,4,1,2,1,3,3,1,12,1,153712,5.61,26,81,1
49.31,1,1,2,1,2,4,1,1,0,91937,22.57,23,63,1
35.27,5,1,1,3,2,5,0,9,0,165767,8.88,30,54,0
22.16,4,1,1,4,4,1,0,6,1,188762,0.1,25,45,0
45.26,1,1,2,1,3,4,1,10,1,136328,4.79,9,59,1
21.92,4,2,2,1,1,4,1,12,1,73971,0.64,26,58,1
50.91,2,2,2,1,5,3,1,1,0,150018,17.56,12,51,1
26.18,2,2,1,4,3,3,0,1,0,164954,1.49,22,45,1
21.27,4,1,2,3,1,4,1,5,1,140918,0.16,14,61,1
44.06,1,1,2,1,4,3,1,6,1,140710,2.09,4,64,0
52.87,3,1,2,3,1,1,1,10,1,68278,8.79,19,63,1
22.9,3,1,2,1,1,5,1,5,1,94741,0.18,29,86,1
37.59,1,2,2,3,1,1,1,12,1,57842,5.66,14,55,0
57.37,5,2,2,1,3,3,1,10,1,191070,34.81,11,54,1
22.85,4,1,2,1,3,4,1,6,1,73800,1.1,19,85,1
42.62,3,2,2,1,2,3,1,11,1,128371,14.68,8,76,1
54.92,3,2,1,3,2,2,0,6,1,166369,31.14,16,45,0
58.93,2,1,2,1,5,4,1,8,0,77247,0.92,4,50,1
51.64,2,1,2,3,3,3,1,8,0,139992,1.99,12,62,1
44.34,3,1,1,1,2,4,0,5,1,155617,16.22,21,42,1
55.25,3,1,2,3,3,2,1,11,1,87171,7.68,10,68,1
42.78,1,1,2,1,1,4,1,2,0,187223,5.45,28,84,1
46.58,1,2,2,1,2,3,1,9,0,72917,7.9,28,69,0
52.26,5,1,1,4,2,1,0,3,0,88285,24.4,3,46,1
22.41,3,1,1,2,3,4,0,7,0,174830,0.01,20,53,1
58.42,1,2,1,2,1,3,0,4,1,147255,12.27,17,54,0
24.11,4,2,2,3,3,3,1,10,1,43798,1.75,13,70,1
58.28,4,2,2,3,2,4,1,5,1,182715,2.19,12,65,1
39.56,5,1,1,2,3,4,0,11,1,70331,6.68,11,42,0
35.28,2,2,1,1,2,4,0,12,1,124385,2.64,21,57,1
51.25,5,1,2,1,2,5,1,4,1,41510,5.3,6,81,1
41.52,3,1,2,1,1,4,1,7,0,122274,13.07,22,79,1
35.7,3,1,1,4,1,2,0,11,1,173567,3.73,23,46,0
36.28,2,2,2,1,5,4,1,3,0,88935,7.38,0,82,1
31.08,1,1,2,1,3,5,1,8,0,165087,0.98,7,85,1
26.79,2,2,1,4,1,1,0,12,1,59863,0.61,27,40,0
39.13,5,1,1,2,1,3,0,6,1,115837,0.16,21,40,0
43.26,4,2,1,2,1,4,0,12,1,77008,2.62,29,48,1
34.28,3,2,1,2,1,3,0,5,1,156218,5.23,10,53,1
26.11,3,2,2,1,1,3,1,5,1,100415,0.2,9,59,1
41.02,1,2,1,2,2,2,0,6,1,152346,16.11,21,44,0
54.52,3,2,2,1,1,1,1,6,1,172990,24.12,15,80,1
45.58,2,2,1,2,3,4,0,6,1,91749,18.16,13,45,1
58.19,3,1,2,1,2,5,1,12,1,143392,18.65,27,70,1
53.82,1,1,2,3,3,3,1,7,0,194705,6.0,16,53,0
26.33,4,1,1,2,2,4,0,10,1,52046,0.81,15,41,1
22.32,2,2,1,2,2,4,0,5,1,156183,1.21,7,40,1
50.96,2,1,2,1,3,1,1,8,0,85287,15.99,10,61,1
52.84,4,2,2,1,2,1,1,4,1,163431,17.29,20,56,1
48.4,3,1,2,3,3,4,1,2,0,162624,0.48,25,88,1
30.89,3,1,1,2,1,2,0,6,1,134176,3.09,2,52,1
56.04,3,2,2,3,2,5,1,4,1,62128,23.33,20,58,1
34.7,4,1,1,1,4,2,0,9,0,60449,8.83,21,43,1
51.38,2,2,2,1,2,1,1,2,0,68952,4.47,7,56,0
32.29,3,1,2,1,2,4,1,8,0,63043,4.92,24,84,1
34.26,1,1,1,2,3,3,0,2,0,91969,5.45,28,44,1
36.88,3,1,2,3,2,5,1,11,1,81589,1.67,26,55,1
21.41,3,1,1,2,2,4,0,7,0,193540,0.04,3,56,1
57.56,2,2,2,3,5,3,1,3,0,125257,14.38,9,83,1
31.16,1,2,2,3,2,3,1,10,1,77399,7.79,9,71,1
40.15,1,1,2,1,3,2,1,4,1,129087,17.32,6,60,0
58.54,3,2,1,1,1,3,0,2,0,79678,26.46,20,42,1
32.34,3,1,1,3,3,1,0,12,1,100943,4.61,0,59,1
40.47,3,1,2,1,2,4,1,9,0,168038,13.9,11,71,1
27.12,4,2,1,2,4,3,0,3,0,164086,5.38,22,40,0
45.31,3,1,1,2,2,4,0,2,0,53940,11.48,9,54,0
30.36,2,2,2,1,3,1,1,9,0,140384,2.85,22,82,0
23.62,3,2,1,2,3,1,0,9,0,43035,1.88,14,58,0
40.74,3,1,2,1,1,1,1,2,0,119134,4.44,23,57,1
56.18,2,1,2,1,4,2,1,3,0,48678,6.4,9,63,0
58.89,4,1,2,1,2,4,1,7,0,136520,1.04,22,60,1
46.26,1,1,1,2,1,3,0,8,0,153572,5.96,22,51,0
47.78,2,2,2,1,2,4,1,10,1,170687,26.77,22,80,1
26.1,5,2,2,3,1,2,1,11,1,64528,1.73,21,52,0
39.32,2,2,2,1,3,4,1,5,1,97446,2.24,0,68,1
24.73,5,1,1,2,1,4,0,11,1,125362,0.73,23,54,0
36.33,1,1,1,1,2,1,0,2,0,91605,9.47,2,58,1
42.94,3,2,2,1,1,5,1,7,0,192906,15.01,10,58,1
21.6,2,1,2,1,2,1,1,6,1,78916,0.15,0,79,1
57.58,5,2,2,1,3,3,1,7,0,81150,19.05,6,79,1
35.33,1,1,2,3,2,2,1,6,1,83657,5.08,18,56,1
55.04,1,2,1,4,1,4,0,2,0,198509,23.49,12,46,1
47.75,3,2,1,4,2,2,0,9,0,156836,17.88,9,54,1
55.06,2,2,2,3,2,4,1,9,0,83209,20.86,4,63,1
56.02,3,2,2,1,2,2,1,1,0,50016,29.58,20,61,0
46.69,2,2,2,1,4,4,1,11,1,101813,1.7,29,56,1
54.37,3,2,2,1,1,2,1,2,0,119771,25.5,22,58,1
31.62,4,1,2,1,1,4,1,6,1,95849,9.14,24,68,1
33.49,4,2,2,1,1,5,1,4,1,187763,7.26,2,59,1
57.64,2,2,1,1,1,2,0,3,0,161582,9.35,26,57,1
48.16,3,1,2,1,3,4,1,6,1,161443,14.09,24,65,1
47.42,2,1,2,1,5,2,1,12,1,147905,3.6,19,59,1
41.15,1,1,1,2,2,2,0,3,0,180383,8.4,0,45,0
46.57,2,1,1,4,1,1,0,9,0,97354,23.89,29,52,0
47.37,3,2,2,1,1,1,1,10,1,173227,0.74,0,75,1
32.82,3,2,2,3,3,5,1,1,0,55247,3.52,18,55,1
37.24,2,2,2,1,1,4,1,7,0,190270,1.05,6,84,1
27.63,5,2,1,2,4,3,0,2,0,111953,3.42,11,40,0
23.35,1,1,1,2,5,4,0,3,0,196658,2.34,3,50,0
41.89,3,2,2,3,3,4,1,4,1,143277,14.33,19,83,1
40.33,3,1,2,1,3,4,1,1,0,131221,11.53,11,79,1
50.94,5,1,1,2,1,4,0,4,1,193982,19.28,6,59,1
37.01,1,1,1,1,1,5,0,10,1,115923,3.82,23,58,1
37.88,3,2,2,3,2,2,1,1,0,89424,10.58,14,57,1
31.8,3,2,1,1,3,2,0,5,1,100942,10.19,30,58,0
27.04,2,2,2,1,3,4,1,5,1,100325,4.23,14,63,1
24.35,2,1,2,1,1,5,1,12,1,190371,0.59,1,86,1
29.77,3,1,2,1,3,2,1,6,1,45653,8.16,17,67,1
53.39,1,2,2,1,4,5,1,10,1,53545,12.81,2,74,1
58.45,4,1,2,1,1,5,1,5,1,178649,11.23,4,71,1
49.94,4,2,1,2,1,4,0,8,0,187001,9.96,2,58,1
52.73,3,2,2,1,3,4,1,3,0,40957,12.36,13,90,1
31.64,1,2,1,1,1,3,0,6,1,152048,1.09,22,46,0
30.11,1,2,1,4,3,2,0,5,1,149900,7.21,20,42,0
53.44,2,2,1,3,1,5,0,12,1,152973,28.65,23,50,1
31.64,1,2,2,1,3,1,1,7,0,63862,3.03,6,72,0
31.44,5,1,1,3,4,5,0,7,0,40872,6.01,4,56,0
57.96,5,2,1,2,3,1,0,7,0,170808,28.02,10,57,1
25.08,4,2,1,4,5,4,0,5,1,108100,0.18,27,51,1
34.57,3,2,2,1,3,2,1,8,0,184924,11.93,8,90,1
41.49,2,2,1,1,3,2,0,11,1,78350,3.7,22,60,1
40.35,1,1,2,1,1,3,1,7,0,176382,10.03,19,82,0
25.16,2,1,1,3,1,4,0,9,0,97355,2.87,15,44,0
58.31,3,1,1,3,1,4,0,4,1,79231,34.32,12,50,1
32.82,1,1,1,2,1,4,0,12,1,49217,7.65,21,43,1
28.61,2,1,1,2,2,4,0,10,1,62413,4.75,27,45,1
47.58,2,1,2,1,3,5,1,8,0,123363,20.98,12,82,1
47.84,3,1,2,1,1,5,1,11,1,188903,3.73,29,73,1
56.32,1,2,2,1,1,3,1,9,0,157117,19.87,17,82,0
51.52,2,1,2,1,1,5,1,7,0,67974,11.04,30,82,1
39.3,2,1,2,1,4,4,1,9,0,118907,16.87,1,88,1
32.85,1,2,1,2,3,4,0,8,0,45589,8.92,11,56,1
28.14,4,2,2,1,3,3,1,5,1,137096,6.24,14,76,1
56.78,5,1,2,1,1,2,1,7,0,77917,9.05,28,58,1
36.87,4,1,2,1,5,1,1,4,1,119428,12.32,17,70,1
30.23,2,1,1,1,1,4,0,9,0,152972,8.87,2,42,0
22.34,2,2,2,3,3,4,1,1,0,168112,0.52,26,78,1
47.6,3,2,2,1,1,2,1,11,1,85379,14.7,20,71,1
29.89,4,1,2,1,2,1,1,10,1,155521,5.8,4,74,1
24.57,2,1,1,3,2,5,0,12,1,69264,1.61,10,55,0
56.24,3,2,2,1,1,5,1,3,0,65524,9.37,13,57,1
24.1,3,1,2,1,2,2,1,4,1,54273,2.33,7,52,1
58.59,4,1,2,1,3,4,1,8,0,185438,35.95,18,73,1
26.67,4,1,2,3,2,4,1,7,0,49709,5.05,17,53,1
32.03,3,1,2,1,4,3,1,8,0,113602,5.93,13,73,1
41.86,3,1,1,1,1,3,0,2,0,141800,1.48,10,47,1
38.22,1,2,1,2,2,4,0,6,1,67586,12.16,2,41,1
54.04,3,2,2,3,1,4,1,4,1,169085,14.3,27,83,1
29.22,1,2,1,1,3,5,0,10,1,178018,4.81,2,53,1
36.44,2,2,2,3,3,1,1,7,0,160935,15.01,21,59,1
51.66,5,1,1,2,1,4,0,9,0,53031,0.85,13,59,1
33.38,5,2,2,3,1,4,1,11,1,124194,2.69,28,84,0
51.13,4,2,1,2,3,4,0,11,1,138352,19.7,5,46,1
37.81,3,1,1,2,3,4,0,9,0,42939,10.88,4,55,1
56.82,4,2,1,2,1,4,0,1,0,197994,23.54,5,45,0
54.08,4,1,2,3,3,1,1,12,1,196378,28.66,21,65,1
44.42,3,1,2,1,2,2,1,6,1,40590,8.08,4,87,1
33.93,1,1,1,2,1,3,0,10,1,179855,6.77,21,42,1
23.23,5,1,2,1,2,1,1,8,0,136350,0.98,10,69,1
36.77,3,1,2,1,1,3,1,1,0,174004,15.56,29,83,1
35.59,2,2,2,1,1,4,1,10,1,129628,1.78,7,85,1
29.19,2,2,1,3,3,2,0,5,1,47002,6.25,29,40,0
29.48,2,2,2,1,5,5,1,7,0,172134,7.04,6,55,1
25.75,1,1,2,1,1,3,1,5,1,74972,3.18,23,84,0
33.44,2,1,2,1,2,4,1,7,0,121761,10.03,29,88,1
24.96,2,2,2,1,2,4,1,7,0,65486,3.01,22,57,0
48.73,3,2,2,1,2,2,1,9,0,172035,10.86,10,54,1
52.55,3,1,2,1,4,3,1,5,1,109215,31.25,3,65,1
48.64,3,1,1,4,2,2,0,6,1,117195,2.15,23,42,0
39.02,5,1,1,4,4,2,0,12,1,144691,11.64,30,53,0
46.22,2,2,1,4,1,3,0,1,0,97898,7.53,0,51,0
38.38,5,1,1,1,3,2,0,9,0,41195,8.86,3,53,0
35.14,2,2,2,3,1,5,1,9,0,112542,13.84,30,75,1
47.15,5,2,2,1,3,2,1,1,0,184782,20.56,27,81,0
37.8,2,2,2,1,2,2,1,8,0,99225,13.99,21,81,0
47.65,3,1,2,3,2,5,1,12,1,192408,20.59,2,90,1
26.75,3,1,1,4,1,3,0,3,0,193320,2.35,4,60,1
41.54,4,1,2,1,5,5,1,11,1,139207,5.74,8,52,1
31.35,2,2,2,1,3,3,1,5,1,165676,9.18,29,66,0
34.51,5,2,2,1,1,3,1,9,0,83877,10.9,6,55,0
39.6,5,1,1,2,3,5,0,12,1,126452,11.66,10,58,0
50.37,1,1,2,1,5,5,1,2,0,117195,13.48,9,62,1
46.36,2,2,1,1,4,1,0,11,1,139564,11.73,14,46,1
57.28,5,1,1,4,5,3,0,12,1,158660,22.67,6,40,0
52.65,3,2,1,2,5,2,0,10,1,112767,23.79,26,46,1
40.26,4,1,2,3,1,5,1,1,0,46255,7.56,7,74,1
55.38,1,2,1,2,4,1,0,9,0,88359,5.85,12,52,1
24.98,2,1,1,2,3,5,0,9,0,184345,2.89,14,56,0
27.18,5,1,1,4,3,4,0,12,1,139504,1.61,9,51,0
52.77,3,1,1,4,1,5,0,5,1,174680,12.17,22,44,1
42.56,2,1,1,1,3,5,0,11,1,77189,15.74,29,54,0
28.86,5,1,1,2,2,3,0,12,1,95549,4.64,4,58,0
43.31,5,1,2,1,3,2,1,8,0,172803,10.99,19,53,0
28.93,2,2,2,1,3,3,1,11,1,174039,3.7,1,78,1
23.11,1,1,1,2,3,3,0,7,0,141337,1.0,6,41,1
49.85,5,2,2,3,4,5,1,3,0,76425,5.39,23,89,1
46.48,5,1,1,3,3,4,0,12,1,70214,3.65,22,53,1
23.71,3,2,2,1,2,2,1,2,0,41687,2.48,29,85,0
23.83,1,2,2,1,2,3,1,3,0,138743,2.36,6,80,1
56.09,5,2,2,1,3,4,1,4,1,43153,16.28,2,89,1
22.95,5,1,1,2,4,4,0,1,0,173193,1.5,2,43,0
30.55,5,1,1,1,2,1,0,8,0,83260,6.98,8,55,1
24.58,3,2,2,1,5,1,1,6,1,122502,3.1,8,80,1
22.43,5,1,1,3,1,4,0,5,1,126448,1.23,28,41,1
58.33,2,2,2,1,3,3,1,12,1,179600,10.64,21,89,1
39.84,3,1,2,1,3,2,1,8,0,135173,2.96,10,77,1
55.82,1,1,1,4,2,3,0,5,1,113365,25.22,18,49,0
27.92,2,1,2,1,1,3,1,2,0,74051,5.44,17,78,0
45.04,5,1,2,1,4,2,1,5,1,136202,11.22,9,69,1
58.39,5,1,2,1,2,4,1,5,1,107123,6.24,7,57,1
23.06,1,1,1,4,2,3,0,3,0,72242,0.36,0,50,0
41.3,3,1,1,2,3,5,0,6,1,133240,3.15,5,51,1
52.84,3,1,2,1,3,3,1,4,1,191175,14.27,26,69,1
51.01,3,1,1,2,1,4,0,7,0,84588,29.06,13,41,1
38.43,2,1,2,3,2,4,1,11,1,72697,1.74,6,78,1
57.53,4,2,1,2,2,5,0,6,1,53320,31.12,22,50,0
36.31,5,2,1,3,1,2,0,2,0,66597,3.42,6,59,0
37.94,3,1,1,2,3,4,0,1,0,151329,8.55,20,48,1
50.1,3,1,1,2,2,2,0,2,0,193451,28.49,27,44,0
39.26,3,1,1,4,2,3,0,1,0,48131,4.54,25,55,0
49.36,2,2,1,1,2,1,0,6,1,170956,4.1,0,41,0
36.38,2,2,2,1,1,4,1,12,1,91887,14.65,6,68,1
56.83,2,2,2,1,3,3,1,11,1,130880,14.68,12,64,1
53.36,4,1,2,1,1,4,1,11,1,198541,22.73,0,80,1
30.73,3,1,2,3,2,1,1,6,1,191643,4.13,3,67,1
40.96,4,1,2,1,2,2,1,2,0,94083,4.48,2,82,1
49.47,2,1,2,1,1,3,1,8,0,131517,16.99,23,82,0
56.39,3,2,1,4,3,1,0,8,0,54948,1.95,14,42,1
57.49,2,2,2,1,2,3,1,5,1,127457,23.2,21,77,0
43.3,4,1,2,1,1,2,1,3,0,51521,10.38,24,58,0
30.43,2,2,1,4,4,3,0,7,0,44552,8.05,10,47,1
31.11,4,1,1,4,4,3,0,3,0,199788,1.33,15,58,1
52.53,1,1,2,3,1,4,1,12,1,81104,6.58,7,85,1
51.45,3,1,2,3,3,3,1,8,0,186088,16.96,8,81,1
33.21,5,1,1,1,3,5,0,4,1,174332,1.27,19,44,0
45.0,2,2,2,1,3,1,1,10,1,170020,5.83,24,53,1
38.06,2,1,1,3,1,5,0,8,0,91696,15.93,13,43,0
31.42,5,2,2,3,2,3,1,3,0,110446,6.39,28,81,1
24.89,5,2,1,4,3,4,0,2,0,92856,1.48,12,53,0
35.72,2,1,1,2,1,3,0,7,0,99640,10.05,15,45,1
38.16,4,1,1,2,1,4,0,9,0,167249,7.91,7,42,1
43.67,3,1,1,2,1,5,0,8,0,170546,10.94,0,55,0
42.62,3,2,2,3,5,2,1,7,0,52285,7.02,29,62,0
25.65,2,2,2,3,2,4,1,7,0,162174,1.07,27,50,1
59.19,2,1,1,2,3,1,0,1,0,197187,30.55,15,50,1
28.61,5,2,1,4,4,4,0,9,0,108114,1.9,10,51,1
57.12,5,1,2,3,2,4,1,9,0,197433,24.9,24,52,0
24.38,1,2,1,3,3,3,0,5,1,53177,2.19,30,46,0
31.36,4,1,1,4,3,5,0,2,0,64840,8.48,17,43,1
21.12,3,2,1,2,4,5,0,6,1,163161,0.09,6,43,1
31.21,5,2,2,1,3,1,1,1,0,138269,8.52,7,51,0
48.17,1,1,2,1,1,3,1,7,0,112738,5.01,22,62,0
23.21,5,2,2,1,2,3,1,12,1,119946,1.65,8,70,1
53.01,1,1,2,1,2,1,1,2,0,136477,31.43,13,86,1
56.28,5,1,2,1,1,5,1,6,1,162422,8.1,27,72,1
22.52,3,2,1,4,3,4,0,6,1,87976,0.11,5,49,1
27.1,2,1,2,1,1,4,1,6,1,91146,4.08,3,86,1
55.55,2,1,2,1,2,1,1,6,1,92135,27.15,23,63,1
59.79,5,2,2,1,2,2,1,7,0,87673,37.05,14,60,1
35.62,1,2,2,1,2,3,1,3,0,175542,0.35,27,65,0
56.73,1,1,2,3,1,2,1,5,1,118489,1.21,23,54,0
34.98,1,1,1,2,5,3,0,4,1,139989,2.3,18,45,1
58.78,3,2,1,2,1,5,0,1,0,74463,7.57,27,40,0
45.85,5,1,2,1,1,2,1,2,0,184116,18.49,29,52,1
49.61,1,1,2,1,2,5,1,5,1,65930,4.22,20,56,1
52.97,5,1,2,1,3,3,1,8,0,98173,27.95,25,80,1
23.38,3,1,2,1,3,3,1,10,1,198389,1.81,20,87,1
57.32,3,1,1,2,2,2,0,6,1,176912,15.12,24,53,0
42.59,3,2,2,3,5,1,1,1,0,153831,14.58,4,61,1
51.16,2,1,2,1,3,2,1,5,1,155603,27.25,27,52,1
52.28,3,2,1,2,3,1,0,5,1,62699,17.23,9,47,0
22.3,3,2,2,3,3,3,1,4,1,194175,0.27,14,74,1
35.35,5,2,2,3,2,5,1,7,0,191460,2.04,12,87,1
26.63,2,2,1,2,1,3,0,1,0,134477,5.5,10,56,1
41.26,1,2,2,1,1,4,1,12,1,50805,1.65,11,87,1
55.82,2,1,2,1,1,5,1,6,1,175678,27.17,8,71,1
48.89,2,1,2,1,1,5,1,7,0,129488,12.04,6,84,1
51.42,3,2,1,1,2,4,0,12,1,72772,1.64,11,54,1
53.69,3,1,1,2,2,3,0,7,0,58769,32.06,10,49,0
26.07,1,1,2,1,1,4,1,9,0,83228,3.87,15,67,0
28.05,1,1,1,2,3,4,0,7,0,172499,2.03,12,41,1
58.04,3,1,1,4,4,4,0,12,1,46749,30.6,20,57,1
27.98,4,2,1,2,3,4,0,3,0,187815,3.38,4,42,1
41.96,3,2,1,4,4,3,0,8,0,63166,5.93,8,48,0
55.98,1,1,1,4,3,1,0,1,0,131476,28.52,28,56,1
53.91,2,2,2,3,3,2,1,4,1,193450,7.28,21,71,0
31.17,2,1,2,3,2,1,1,1,0,196816,9.55,15,60,0
43.6,3,1,2,1,5,1,1,7,0,168858,10.07,2,88,1
22.68,4,2,2,1,1,4,1,12,1,96313,1.64,1,69,1
23.94,1,1,1,4,1,3,0,12,1,133195,2.65,29,46,0
44.33,4,1,1,3,1,3,0,8,0,114806,6.93,0,50,0
55.79,3,1,2,1,2,3,1,4,1,123206,29.33,1,78,1
34.46,5,1,2,1,3,2,1,5,1,188310,1.17,25,88,0
27.98,3,2,2,1,5,4,1,4,1,192089,5.32,19,50,1
21.13,5,1,2,3,3,4,1,6,1,93476,0.08,0,76,0
51.57,3,1,1,4,3,5,0,1,0,81140,1.54,28,52,0
43.46,2,1,1,4,2,4,0,1,0,192671,7.53,23,42,1
25.35,1,2,1,4,1,4,0,9,0,104516,1.88,19,53,1
24.32,3,1,2,3,1,4,1,8,0,139672,1.97,2,86,1
49.64,5,2,1,3,1,4,0,11,1,152125,3.67,27,56,1
23.16,3,1,1,4,3,4,0,1,0,191006,0.56,21,45,1
50.28,2,1,2,3,2,4,1,10,1,155643,22.82,16,72,1
50.23,5,2,1,4,5,3,0,10,1,47893,28.83,13,51,0
55.93,1,2,1,3,1,1,0,5,1,122653,4.2,29,55,0
26.87,3,2,2,3,2,1,1,1,0,113834,1.52,6,83,1
36.51,5,1,1,2,3,1,0,5,1,123916,6.22,1,44,0
48.25,2,2,2,1,3,3,1,3,0,172802,5.35,29,60,0
44.06,3,1,1,1,1,3,0,10,1,178752,12.82,14,42,0
51.21,2,2,2,1,1,2,1,9,0,133079,2.84,27,74,1
31.69,2,1,2,1,2,3,1,3,0,183564,1.39,22,71,0
57.38,1,1,1,1,4,2,0,3,0,161709,26.35,2,57,1
52.87,5,2,2,1,3,1,1,5,1,68475,30.23,24,84,0
55.63,1,1,1,4,3,1,0,5,1,134570,13.23,2,51,0
21.94,5,2,1,2,1,5,0,1,0,87097,0.5,24,49,0
30.66,5,1,1,2,1,4,0,12,1,127086,6.58,7,49,0
49.88,3,2,2,3,4,5,1,1,0,64413,8.52,14,53,1
59.92,1,2,1,2,1,4,0,8,0,190545,3.97,26,59,1
29.33,3,2,1,2,1,2,0,1,0,147806,3.5,8,47,1
49.74,2,2,2,1,2,5,1,4,1,99060,8.26,13,68,1
28.83,2,2,1,2,1,3,0,1,0,46185,4.52,9,45,0
46.7,2,2,1,2,5,3,0,3,0,112145,2.34,9,44,0
53.38,3,2,2,3,2,4,1,3,0,182263,10.36,11,80,1
32.33,1,1,2,3,1,4,1,5,1,157916,4.22,1,68,1
29.16,2,2,2,1,4,4,1,6,1,62939,2.15,0,53,1
58.92,2,1,2,1,4,4,1,11,1,161920,20.69,25,55,1
51.57,4,2,1,3,3,4,0,5,1,92821,0.16,5,49,1
24.72,2,1,2,3,1,2,1,4,1,126591,3.25,27,62,1
38.51,4,2,1,4,2,5,0,7,0,135860,14.03,29,49,1
24.32,3,1,1,4,1,5,0,11,1,46323,1.74,27,54,1
36.84,1,1,1,4,1,4,0,1,0,170117,15.55,16,50,1
26.29,2,2,2,1,1,4,1,10,1,103181,1.82,16,54,1
51.22,3,2,1,2,2,2,0,9,0,100658,3.86,4,50,1
48.03,3,2,2,1,1,4,1,10,1,188219,11.8,0,53,1
58.06,2,2,1,2,1,3,0,11,1,155565,36.68,3,44,0
47.98,2,1,1,4,4,4,0,10,1,73440,11.77,30,45,1
48.84,2,2,2,1,2,2,1,1,0,130078,4.5,16,80,0
41.96,4,1,1,2,1,1,0,10,1,159373,11.8,1,58,0
24.57,3,1,2,1,3,3,1,10,1,103862,1.79,27,55,1
53.83,5,2,2,1,1,3,1,10,1,43273,13.77,11,64,0
58.62,5,2,2,3,3,1,1,1,0,176396,11.57,13,82,1
56.37,5,2,2,3,2,3,1,8,0,192959,18.97,12,80,1
37.66,4,1,2,1,3,5,1,10,1,165488,3.82,23,52,1
58.44,5,1,2,1,2,4,1,7,0,51248,25.09,2,59,1
56.01,3,2,2,1,1,2,1,3,0,93918,33.36,13,74,1
26.34,3,1,1,3,1,2,0,1,0,176057,4.54,0,54,0
59.08,1,2,1,2,3,3,0,4,1,89201,23.34,12,40,0
29.48,2,1,1,2,2,5,0,2,0,61083,1.47,5,41,0
23.18,3,1,2,1,1,4,1,6,1,121482,2.12,10,63,0
25.28,3,1,1,2,1,4,0,1,0,122153,1.53,1,60,1
47.52,3,1,1,2,1,3,0,10,1,44544,8.75,13,47,0
24.24,3,1,2,1,3,4,1,6,1,54157,0.08,26,57,1
46.48,3,1,1,3,2,5,0,1,0,124957,5.52,10,48,0
50.43,3,1,1,3,5,4,0,12,1,43640,22.64,10,41,1
56.12,2,1,2,1,1,3,1,10,1,44338,27.84,25,75,0
53.04,2,1,2,1,4,4,1,10,1,162002,29.84,7,57,1
23.97,5,2,1,2,1,3,0,6,1,159745,0.1,23,51,0
42.35,3,1,1,4,4,1,0,3,0,184319,3.41,19,54,1
57.0,1,2,2,3,1,3,1,4,1,47187,23.28,15,73,0
59.81,1,2,2,3,4,3,1,4,1,198807,27.29,18,88,0
35.92,3,1,2,1,5,3,1,6,1,113275,11.13,18,74,1
21.45,2,1,1,4,3,3,0,5,1,171892,0.21,14,58,0
38.7,3,1,1,3,1,3,0,10,1,99975,4.82,8,46,0
58.54,3,2,1,4,2,5,0,11,1,193918,28.73,20,52,0
52.3,5,1,2,3,1,4,1,5,1,187512,5.18,19,82,1
29.44,1,1,2,1,4,3,1,7,0,130472,8.07,1,83,0
25.73,3,1,1,4,3,3,0,3,0,40369,1.35,28,41,1
35.8,5,2,2,1,1,2,1,12,1,164338,9.63,1,69,0
30.28,5,1,1,4,1,1,0,10,1,141448,0.79,21,51,0
31.88,2,1,1,1,2,4,0,11,1,73075,8.74,10,40,0
59.06,4,1,2,1,1,3,1,4,1,199317,1.27,20,69,1
48.25,1,1,2,1,3,3,1,12,1,87223,13.65,7,58,0
50.74,3,1,1,1,2,5,0,4,1,173611,23.33,7,51,1
54.64,1,2,2,3,3,3,1,6,1,134127,17.13,22,60,0
59.6,5,2,1,4,2,3,0,9,0,63544,3.9,22,45,1
47.12,2,2,1,4,1,4,0,9,0,72390,14.84,17,53,1
25.75,4,1,2,1,1,3,1,1,0,84555,2.5,29,77,1
